transicao,CO_ENTIDADE,NO_ENTIDADE,NO_MUNICIPIO,taxa_real,taxa_prev,mat_t1,alunos_real,alunos_prev,residuo_alunos
2023-2024,26101610,ESCOLA MAQUINISTA AMARO MONTEIRO,Palmares,1.2,0.39933523535728455,263.0,3.156,1.0502516689896584,2.105748331010342
2023-2024,26101653,ESCOLA TECNICA ESTADUAL DE PALMARES,Palmares,0.0,0.20736706256866455,408.0,0.0,0.8460576152801513,-0.8460576152801513
2023-2024,26102153,ESCOLA DE REFERENCIA EM ENSINO MEDIO ELISA MARQUES DE ASSIS,Primavera,0.0,0.744924783706665,334.0,0.0,2.488048777580261,-2.488048777580261
2023-2024,26102250,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR FERNANDO PESSOA DE MELLO,Quipapá,0.0,0.25942862033843994,670.0,0.0,1.7381717562675476,-1.7381717562675476
2023-2024,26102552,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO LOPES DE SIQUEIRA SANTOS,Ribeirão,0.0,0.24869105219841003,444.0,0.0,1.1041882717609406,-1.1041882717609406
2023-2024,26102633,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE AMERICO NOVAIS,Ribeirão,0.0,0.8593971729278564,365.0,0.0,3.1367996811866763,-3.1367996811866763
2023-2024,26103052,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO JOAQUIM NABUCO,Ribeirão,0.0,0.5389176607131958,157.0,0.0,0.8461007273197174,-0.8461007273197174
2023-2024,26103370,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAQUIM SILVERIO PIMENTEL,Rio Formoso,1.4,0.8728596568107605,224.0,3.1359999999999997,1.9552056312561032,1.1807943687438964
2023-2024,26103745,ESCOLA DE REFERENCIA EM ENSINO MEDIO WILSON DE ANDRADE BARRETO,Rio Formoso,0.0,0.3254398703575134,376.0,0.0,1.2236539125442505,-1.2236539125442505
2023-2024,26103834,ESCOLA DE REFERENCIA EM ENSINO MEDIO TAMANDARE,Tamandaré,0.3,0.2351154237985611,904.0,2.712,2.1254434311389923,0.5865565688610079
2023-2024,26104083,ESCOLA DE REFERENCIA EM ENSINO MEDIO ELOY MALTA DE ALENCAR,São Benedito do Sul,0.0,0.9235512614250183,292.0,0.0,2.6967696833610537,-2.6967696833610537
2023-2024,26104229,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR CARLOS JOSE DIAS DA SILVA,São José da Coroa Grande,0.0,0.17793075740337372,478.0,0.0,0.8505090203881264,-0.8505090203881264
2023-2024,26104245,ESCOLA DE REFERENCIA EM ENSINO MEDIO SAO FRANCISCO DE ASSIS,São José da Coroa Grande,0.0,2.9562132358551025,155.0,0.0,4.582130515575409,-4.582130515575409
2023-2024,26104601,ESCOLA DE REFERENCIA EM ENSINO MEDIO BARRA DO SIRINHAEM,Sirinhaém,0.4,1.9814690351486206,286.0,1.1440000000000001,5.6670014405250555,-4.523001440525055
2023-2024,26104920,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR EURICO CHAVES,Sirinhaém,0.0,0.3036898076534271,592.0,0.0,1.7978436613082887,-1.7978436613082887
2023-2024,26105101,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO PEREIRA SOBRINHO,Xexéu,0.0,0.16767773032188416,339.0,0.0,0.5684275057911873,-0.5684275057911873
2023-2024,26105195,ESCOLA DE REFERENCIA EM ENSINO MEDIO BRASILINO JOSE DE CARVALHO,Igarassu,0.0,0.18945345282554626,324.0,0.0,0.6138291871547699,-0.6138291871547699
2023-2024,26105250,ESCOLA DE REFERENCIA EM ENSINO MEDIO EURICO PFISTERER,Igarassu,0.0,0.1839049756526947,406.0,0.0,0.7466542011499404,-0.7466542011499404
2023-2024,26105314,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO PESSOA GUERRA,Igarassu,0.0,0.28768494725227356,1028.0,0.0,2.9574012577533724,-2.9574012577533724
2023-2024,26105519,ESCOLA DE REFERENCIA EM ENSINO MEDIO SANTOS COSME E DAMIAO,Igarassu,0.0,0.30890482664108276,929.0,0.0,2.8697258394956586,-2.8697258394956586
2023-2024,26105837,ESCOLA DE REFERENCIA EM ENSINO MEDIO MARIA GAYAO PESSOA GUERRA,Araçoiaba,0.0,0.2685965895652771,814.0,0.0,2.1863762390613557,-2.1863762390613557
2023-2024,26105888,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO NOVA CRUZ,Igarassu,0.0,0.15730613470077515,173.0,0.0,0.272139613032341,-0.272139613032341
2023-2024,26106060,ESCOLA DE REFERENCIA EM ENSINO MEDIO ALBERTO AUGUSTO DE MORAIS PRADINES,Ilha de Itamaracá,0.0,0.28583240509033203,416.0,0.0,1.1890628051757812,-1.1890628051757812
2023-2024,26106159,ESCOLA SENADOR PAULO PESSOA GUERRA,Ilha de Itamaracá,0.0,0.6063165068626404,146.0,0.0,0.8852221000194549,-0.8852221000194549
2023-2024,26106337,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO PROFESSORA GERCINA FERNANDES RODRIGUES,Itapissuma,0.0,0.8029649257659912,315.0,0.0,2.5293395161628722,-2.5293395161628722
2023-2024,26106353,ESCOLA DE REFERENCIA EM ENSINO MEDIO SENADOR JOSE ERMIRIO DE MORAES,Itapissuma,0.0,0.26957470178604126,181.0,0.0,0.48793021023273464,-0.48793021023273464
2023-2024,26106388,ESCOLA DE REFERENCIA EM ENSINO MEDIO EURIDICE CADAVAL,Itapissuma,0.0,0.23876607418060303,464.0,0.0,1.1078745841979982,-1.1078745841979982
2023-2024,26106582,ESCOLA GENERAL ABREU E LIMA,Abreu e Lima,0.0,0.8715147972106934,202.0,0.0,1.7604598903656008,-1.7604598903656008
2023-2024,26106612,ESCOLA MARECHAL COSTA E SILVA,Abreu e Lima,0.0,0.49407631158828735,131.0,0.0,0.6472399681806564,-0.6472399681806564
2023-2024,26106698,ESCOLA ORFANATO ESTRELA DE BETHEL,Abreu e Lima,0.0,0.3568064868450165,238.0,0.0,0.8491994386911392,-0.8491994386911392
2023-2024,26106701,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO PASTOR AMARO DE SENA,Abreu e Lima,0.0,0.210176020860672,96.0,0.0,0.2017689800262451,-0.2017689800262451
2023-2024,26106728,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E ENSINO MEDIO POLIVALENTE DE ABREU E LIMA,Abreu e Lima,0.0,0.4873625636100769,139.0,0.0,0.6774339634180069,-0.6774339634180069
2023-2024,26106957,ESCOLA DE REFERENCIA EM ENSINO MEDIO LUIZ RODOLFO DE ARAUJO JUNIOR,Abreu e Lima,0.0,0.20381608605384827,481.0,0.0,0.9803553739190102,-0.9803553739190102
2023-2024,26107074,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO PROFESSORA AZINETE RAMOS CARNEIRO,Abreu e Lima,0.0,0.25243598222732544,50.0,0.0,0.12621799111366272,-0.12621799111366272
2023-2024,26107082,ESCOLA PROFESSORA ISAURA DE FRANCA,Abreu e Lima,0.0,0.5109608173370361,141.0,0.0,0.720454752445221,-0.720454752445221
2023-2024,26107546,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO ANTONIO CORREIA DE ARAUJO,Camaragibe,0.0,0.540459156036377,148.0,0.0,0.7998795509338379,-0.7998795509338379
2023-2024,26107562,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO CONSELHEIRO SAMUEL MAC DOWELL,Camaragibe,0.0,0.4667793810367584,286.0,0.0,1.3349890297651292,-1.3349890297651292
2023-2024,26107597,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E ENSINO MEDIO FRANCISCO DE PAULA CORREA DE ARAUJO,Camaragibe,0.0,0.24456030130386353,358.0,0.0,0.8755258786678315,-0.8755258786678315
2023-2024,26107600,ESCOLA DE REFERENCIA EM ENSINO MEDIO FREI CANECA,Camaragibe,0.0,1.5039927959442139,926.0,0.0,13.92697329044342,-13.92697329044342
2023-2024,26107651,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO MARIA DA CONCEICAO DO REGO BARROS LACERDA,Recife,0.0,0.3115289509296417,374.0,0.0,1.1651182764768602,-1.1651182764768602
2023-2024,26107678,ESCOLA MINISTRO JARBAS PASSARINHO,Camaragibe,1.3,1.243181824684143,694.0,9.022,8.627681863307952,0.39431813669204807
2023-2024,26107937,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR ANTONIO CARNEIRO LEAO,Camaragibe,0.0,0.21171410381793976,308.0,0.0,0.6520794397592544,-0.6520794397592544
2023-2024,26107945,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR CARLOS FREDERICO DO REGO MACIEL,Camaragibe,0.0,0.22003024816513062,450.0,0.0,0.9901361167430877,-0.9901361167430877
2023-2024,26107961,ESCOLA PROFESSOR NELSON CHAVES,Camaragibe,0.0,0.27644082903862,305.0,0.0,0.843144528567791,-0.843144528567791
2023-2024,26107996,ESCOLA VALE DAS PEDREIRAS,Camaragibe,0.0,0.3413828909397125,145.0,0.0,0.4950051918625831,-0.4950051918625831
2023-2024,26108038,ESCOLA DE REFERENCIA EM ENSINO MEDIO TITO PEREIRA DE OLIVEIRA,Camaragibe,0.0,0.2983550727367401,429.0,0.0,1.2799432620406153,-1.2799432620406153
2023-2024,26108046,ESCOLA MAJOR LELIO,Camaragibe,0.5,2.191053867340088,219.0,1.095,4.798407969474793,-3.7034079694747932
2023-2024,26108801,ESCOLA DE REFERENCIA EM ENSINO MEDIO FREI ROMEU PEREA,Jaboatão dos Guararapes,0.0,0.3853355348110199,176.0,0.0,0.678190541267395,-0.678190541267395
2023-2024,26108925,ESCOLA DE REFERENCIA EM ENSINO MEDIO NESTOR GOMES DE MOURA,Jaboatão dos Guararapes,2.8,0.839214026927948,494.0,13.831999999999999,4.145717293024063,9.686282706975936
2023-2024,26108984,ESCOLA DE REFERENCIA EM ENSINO MEDIO POETA MAURO MOTA,Jaboatão dos Guararapes,0.8,0.393317312002182,395.0,3.16,1.553603382408619,1.606396617591381
2023-2024,26109042,ESCOLA DE REFERENCIA EM ENSINO MEDIO RODOLFO AURELIANO,Jaboatão dos Guararapes,0.0,0.26313677430152893,513.0,0.0,1.3498916521668434,-1.3498916521668434
2023-2024,26109107,ESCOLA DE REFERENCIA EM ENSINO MEDIO SIMON BOLIVAR,Jaboatão dos Guararapes,0.0,0.3905147612094879,346.0,0.0,1.3511810737848282,-1.3511810737848282
2023-2024,26109115,ESCOLA SOUZA BRANDAO,Jaboatão dos Guararapes,3.8,1.3799805641174316,556.0,21.128,7.67269193649292,13.45530806350708
2023-2024,26109360,ESCOLA DE REFERENCIA EM ENSINO MEDIO BERNARDO VIEIRA,Jaboatão dos Guararapes,0.0,2.678671360015869,665.0,0.0,17.81316454410553,-17.81316454410553
2023-2024,26109441,ESCOLA DE REFERENCIA EM ENSINO MEDIO DESPORTISTA RUBEM RODRIGUES MOREIRA,Jaboatão dos Guararapes,0.0,0.240693598985672,427.0,0.0,1.0277616676688193,-1.0277616676688193
2023-2024,26109468,ESCOLA DE REFERENCIA EM ENSINO MEDIO VILA RICA,Jaboatão dos Guararapes,0.0,0.18806815147399902,307.0,0.0,0.577369225025177,-0.577369225025177
2023-2024,26109506,ESCOLA HENRIQUETA DE OLIVEIRA,Jaboatão dos Guararapes,0.0,0.2983328402042389,383.0,0.0,1.1426147779822349,-1.1426147779822349
2023-2024,26110016,ESCOLA DE REFERENCIA EM ENSINO MEDIO FREI JABOATAO,Jaboatão dos Guararapes,0.7,0.23609194159507751,154.0,1.0779999999999998,0.3635815900564194,0.7144184099435804
2023-2024,26110148,ESCOLA ALFREDO TENORIO,Jaboatão dos Guararapes,0.0,0.6269515752792358,103.0,0.0,0.645760122537613,-0.645760122537613
2023-2024,26110199,ESCOLA DE REFERENCIA EM ENSINO MEDIO MURILO BRAGA,Jaboatão dos Guararapes,0.0,0.1834266185760498,357.0,0.0,0.6548330283164978,-0.6548330283164978
2023-2024,26110229,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO ODETE ANTUNES,Jaboatão dos Guararapes,0.5,0.8314859867095947,217.0,1.085,1.8043245911598207,-0.7193245911598207
2023-2024,26110237,ESCOLA DE REFERENCIA EM ENSINO MEDIO SENADOR PETRONIO PORTELA,Jaboatão dos Guararapes,0.3,0.18121585249900818,431.0,1.293,0.7810403242707252,0.5119596757292747
2023-2024,26110245,ESCOLA DE REFERENCIA EM ENSINO MEDIO SENADOR ADERBAL JUREMA,Jaboatão dos Guararapes,0.0,1.9956039190292358,370.0,0.0,7.383734500408173,-7.383734500408173
2023-2024,26110270,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR MOACYR DE ALBUQUERQUE,Jaboatão dos Guararapes,0.0,0.2510652542114258,496.0,0.0,1.245283660888672,-1.245283660888672
2023-2024,26110849,ESCOLA ALTO DOS GUARARAPES,Jaboatão dos Guararapes,0.0,0.1718112826347351,689.0,0.0,1.183779737353325,-1.183779737353325
2023-2024,26110857,ESCOLA ALZIRA DA FONSECA BREUEL,Jaboatão dos Guararapes,0.0,1.0246026515960693,1031.0,0.0,10.563653337955474,-10.563653337955474
2023-2024,26110881,ESCOLA DE REFERENCIA EM ENSINO MEDIO AUGUSTO SEVERO,Jaboatão dos Guararapes,0.7,0.15266460180282593,569.0,3.9829999999999997,0.8686615842580795,3.11433841574192
2023-2024,26110970,ESCOLA DE REFERENCIA EM ENSINO MEDIO EDMUR ARLINDO DE OLIVEIRA,Jaboatão dos Guararapes,0.0,0.7308475971221924,380.0,0.0,2.777220869064331,-2.777220869064331
2023-2024,26110997,ESCOLA DE REFERENCIA EM ENSINO MEDIO EDSON MOURY FERNANDES,Jaboatão dos Guararapes,0.0,0.23067480325698853,410.0,0.0,0.9457666933536529,-0.9457666933536529
2023-2024,26111012,ESCOLA DE REFERENCIA EM ENSINO MEDIO FELIPE CAMARAO,Jaboatão dos Guararapes,0.0,0.3083306550979614,295.0,0.0,0.9095754325389862,-0.9095754325389862
2023-2024,26111020,ESCOLA DE REFERENCIA EM ENSINO MEDIO HUMBERTO LINS BARRADAS,Jaboatão dos Guararapes,0.0,0.1772473156452179,394.0,0.0,0.6983544236421585,-0.6983544236421585
2023-2024,26111071,ESCOLA JOSE GLICERIO,Jaboatão dos Guararapes,0.0,0.4811208248138428,550.0,0.0,2.646164536476135,-2.646164536476135
2023-2024,26111195,ESCOLA PEDRO BARROS FILHO,Jaboatão dos Guararapes,0.0,0.16381806135177612,675.0,0.0,1.1057719141244888,-1.1057719141244888
2023-2024,26111209,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR BENEDITO CUNHA MELO,Jaboatão dos Guararapes,0.8,0.15730613470077515,513.0,4.104,0.8069804710149765,3.2970195289850235
2023-2024,26111225,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR EPITACIO ANDRE DIAS,Jaboatão dos Guararapes,0.0,0.16303619742393494,695.0,0.0,1.1331015720963478,-1.1331015720963478
2023-2024,26111241,ESCOLA DE REFERENCIA EM ENSINO MEDIO DESEMBARGADOR JOSE NEVES FILHO,Jaboatão dos Guararapes,0.0,0.21570152044296265,257.0,0.0,0.554352907538414,-0.554352907538414
2023-2024,26111268,ESCOLA JOAO PAULO I,Jaboatão dos Guararapes,0.1,0.20128847658634186,614.0,0.614,1.2359112462401391,-0.6219112462401392
2023-2024,26111284,ESCOLA VILA JOAO DE DEUS,Jaboatão dos Guararapes,6.9,2.6812775135040283,597.0,41.193000000000005,16.007226755619048,25.185773244380957
2023-2024,26111314,ESCOLA DE REFERENCIA EM ENSINO MEDIO SATURNINO DE BRITO,Jaboatão dos Guararapes,0.0,0.18668043613433838,347.0,0.0,0.6477811133861542,-0.6477811133861542
2023-2024,26111349,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO SUPERVISORA MIRIAM SEIXAS,Jaboatão dos Guararapes,0.0,0.2309606969356537,382.0,0.0,0.8822698622941971,-0.8822698622941971
2023-2024,26111357,ESCOLA ZEQUINHA BARRETO,Jaboatão dos Guararapes,0.4,1.59235417842865,750.0,3.0,11.942656338214874,-8.942656338214874
2023-2024,26111403,ESCOLA DE REFERENCIA EM ENSINO MEDIO ADELAIDE PESSOA CAMARA,Jaboatão dos Guararapes,0.7,0.9901109933853149,437.0,3.0589999999999997,4.326785041093826,-1.2677850410938265
2023-2024,26111411,ESCOLA AMOR DIVINO,Jaboatão dos Guararapes,0.0,0.45346733927726746,512.0,0.0,2.3217527770996096,-2.3217527770996096
2023-2024,26111853,ESCOLA ARTUR MENDONCA,Moreno,0.3,0.28457316756248474,664.0,1.992,1.8895658326148987,0.10243416738510125
2023-2024,26111870,ESCOLA DE REFERENCIA EM ENSINO MEDIO CARDEAL DOM JAIME CAMARA,Moreno,1.9,1.8374990224838257,216.0,4.104,3.968997888565063,0.1350021114349369
2023-2024,26111926,ESCOLA DE REFERENCIA EM ENSINO MEDIO MARIA DO CEU BANDEIRA,Moreno,1.0,0.24167312681674957,308.0,3.08,0.7443532305955887,2.3356467694044114
2023-2024,26112108,ESCOLA DE REFERENCIA EM ENSINO MEDIO SOFRONIO PORTELA,Moreno,0.0,0.24446344375610352,304.0,0.0,0.7431688690185547,-0.7431688690185547
2023-2024,26112701,ESCOLA DE REFERENCIA EM ENSINO MEDIO DE OLINDA,Olinda,0.0,0.3018101155757904,308.0,0.0,0.9295751559734344,-0.9295751559734344
2023-2024,26113198,ESCOLA ANTONIO SOUTO FILHO,Olinda,0.0,0.38172468543052673,169.0,0.0,0.6451147183775902,-0.6451147183775902
2023-2024,26113210,ESCOLA ARGENTINA CASTELLO BRANCO,Olinda,0.0,0.44390869140625,256.0,0.0,1.13640625,-1.13640625
2023-2024,26113236,ESCOLA DE REFERENCIA EM ENSINO MEDIO AUREA DE MOURA CAVALCANTI,Olinda,7.8,0.6404716968536377,439.0,34.242,2.8116707491874697,31.430329250812527
2023-2024,26113279,ESCOLA CEL VALERIANO EUGENIO DE MELO,Olinda,0.0,1.0475637912750244,206.0,0.0,2.1579814100265504,-2.1579814100265504
2023-2024,26113325,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO CLIDIO DE LIMA NIGRO,Olinda,0.0,0.5812702775001526,176.0,0.0,1.0230356884002685,-1.0230356884002685
2023-2024,26113333,ESCOLA CONEGO JONAS TAURINO,Olinda,0.0,0.4505726993083954,174.0,0.0,0.7839964967966079,-0.7839964967966079
2023-2024,26113392,ESCOLA DE REFERENCIA EM ENSINO MEDIO DESEMBARGADOR RENATO FONSECA,Olinda,0.0,0.3231326639652252,390.0,0.0,1.2602173894643784,-1.2602173894643784
2023-2024,26113538,ESCOLA DE REFERENCIA EM ENSINO MEDIO GUEDES ALCOFORADO,Olinda,0.0,0.2894423007965088,426.0,0.0,1.2330242013931274,-1.2330242013931274
2023-2024,26113562,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO JERONIMO DE ALBUQUERQUE,Olinda,1.9,1.3293312788009644,66.0,1.254,0.8773586440086365,0.3766413559913635
2023-2024,26113635,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO MARIA EMILIA ROMEIRO ESTELITA,Olinda,0.0,0.32162532210350037,182.0,0.0,0.5853580862283707,-0.5853580862283707
2023-2024,26113660,ESCOLA MARECHAL MASCARENHAS DE MORAES,Olinda,0.0,0.8578590154647827,115.0,0.0,0.9865378677845,-0.9865378677845
2023-2024,26113724,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL MONSENHOR ARRUDA CAMARA,Olinda,0.0,0.5501806139945984,33.0,0.0,0.1815596026182175,-0.1815596026182175
2023-2024,26113783,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE FRANCISCO CARNEIRO,Olinda,0.2,0.23060761392116547,782.0,1.564,1.803351540863514,-0.23935154086351385
2023-2024,26113805,ESCOLA DE REFERENCIA EM ENSINO MEDIO PINTOR MANOEL BANDEIRA,Olinda,0.0,0.2760593593120575,287.0,0.0,0.7922903612256049,-0.7922903612256049
2023-2024,26113813,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO COMPOSITOR ANTONIO MARIA,Olinda,0.0,0.4656978249549866,228.0,0.0,1.0617910408973694,-1.0617910408973694
2023-2024,26113830,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL PROFESSOR CANDIDO PESSOA,Olinda,0.0,1.2687158584594727,133.0,0.0,1.6873920917510987,-1.6873920917510987
2023-2024,26113856,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR ESTEVAO PINTO,Olinda,0.6,0.3150264620780945,387.0,2.322,1.2191524082422256,1.1028475917577745
2023-2024,26113872,ESCOLA PROFESSORA DEANA CLARK XAVIER,Olinda,0.0,0.40668976306915283,91.0,0.0,0.3700876843929291,-0.3700876843929291
2023-2024,26113880,ESCOLA PROFESSORA INES BORBA,Olinda,0.0,0.6364551782608032,119.0,0.0,0.7573816621303558,-0.7573816621303558
2023-2024,26113929,ESCOLA RAIMUNDO DINIZ,Olinda,0.0,1.2015007734298706,472.0,0.0,5.671083650588989,-5.671083650588989
2023-2024,26113953,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E ENSINO MEDIO COSTA AZEVEDO,Olinda,0.0,0.26872026920318604,379.0,0.0,1.0184498202800751,-1.0184498202800751
2023-2024,26114496,ESCOLA DE REFERENCIA EM ENSINO MEDIO CAPITAO LUIZ REIS,Olinda,0.0,0.4601834714412689,255.0,0.0,1.1734678521752357,-1.1734678521752357
2023-2024,26114607,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO JOAO MATOS GUIMARAES,Olinda,0.0,0.5740466117858887,239.0,0.0,1.3719714021682738,-1.3719714021682738
2023-2024,26114720,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR ERNESTO SILVA,Olinda,0.0,0.20736706256866455,348.0,0.0,0.7216373777389526,-0.7216373777389526
2023-2024,26114860,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO TABAJARA,Olinda,0.0,1.099708914756775,304.0,0.0,3.343115100860596,-3.343115100860596
2023-2024,26115883,ESCOLA DE REFERENCIA EM ENSINO MEDIO DE PAULISTA,Paulista,0.0,0.21171410381793976,974.0,0.0,2.062095371186733,-2.062095371186733
2023-2024,26115913,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR LUIZ CABRAL DE MELO,Paulista,0.0,0.23338580131530762,360.0,0.0,0.8401888847351074,-0.8401888847351074
2023-2024,26115964,ESCOLA GOVERNADOR ERALDO GUEIROS LEITE,Paulista,0.0,0.46496936678886414,68.0,0.0,0.3161791694164276,-0.3161791694164276
2023-2024,26115999,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE MANUEL DE QUEIROZ,Paulista,0.0,0.23909591138362885,481.0,0.0,1.1500513337552547,-1.1500513337552547
2023-2024,26116014,ESCOLA DE REFERENCIA EM ENSINO MEDIO MAESTRO NELSON FERREIRA,Paulista,0.0,0.23337462544441223,261.0,0.0,0.6091077724099159,-0.6091077724099159
2023-2024,26116308,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO PRESIDENTE CASTELO BRANCO,Paulista,0.0,0.21637411415576935,267.0,0.0,0.5777188847959042,-0.5777188847959042
2023-2024,26116316,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA AMARINA SIMOES,Paulista,0.0,0.30959418416023254,337.0,0.0,1.0433324006199838,-1.0433324006199838
2023-2024,26116324,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR ARNALDO CARNEIRO LEAO,Paulista,0.0,0.2942740023136139,456.0,0.0,1.3418894505500794,-1.3418894505500794
2023-2024,26116359,ESCOLA PROFESSOR JOSE BRASILEIRO VILA NOVA,Paulista,0.0,0.2610086500644684,456.0,0.0,1.1901994442939758,-1.1901994442939758
2023-2024,26116367,ESCOLA PROFESSORA GENEROSA GIL PEREZ,Paulista,0.0,0.27530714869499207,406.0,0.0,1.1177470237016678,-1.1177470237016678
2023-2024,26116383,ESCOLA PROFESSORA MARIA ALVES MACHADO,Paulista,0.0,1.8837984800338745,243.0,0.0,4.577630306482315,-4.577630306482315
2023-2024,26116391,ESCOLA PROFESSORA ZULMIRA DE PAULA ALMEIDA,Paulista,0.0,0.5335866212844849,288.0,0.0,1.5367294692993163,-1.5367294692993163
2023-2024,26116413,ESCOLA DE REFERENCIA EM ENSINO MEDIO RADIALISTA LUIZ QUEIROGA,Paulista,0.0,0.20763680338859558,366.0,0.0,0.7599507004022599,-0.7599507004022599
2023-2024,26116634,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO PROFESSORA MARIA DO CARMO PINTO RIBEIRO,Paulista,0.0,0.4667793810367584,76.0,0.0,0.35475232958793645,-0.35475232958793645
2023-2024,26117010,ESCOLA ESTADUAL SAO JOSE,Paulista,0.0,0.36161908507347107,78.0,0.0,0.2820628863573074,-0.2820628863573074
2023-2024,26117045,ESCOLA DE REFERENCIA EM ENSINO MEDIO DANTAS BARRETO,Paulista,0.2,0.22556769847869873,655.0,1.31,1.4774684250354768,-0.16746842503547676
2023-2024,26117258,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL CUSTODIO PESSOA,Paulista,0.0,0.2783345878124237,118.0,0.0,0.32843481361865995,-0.32843481361865995
2023-2024,26117274,ESCOLA MANUEL DE BASTOS TIGRE,Paulista,0.0,0.2995396554470062,73.0,0.0,0.21866394847631454,-0.21866394847631454
2023-2024,26117290,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE OSMAR NOVAES,Paulista,0.0,0.21637411415576935,677.0,0.0,1.4648527528345585,-1.4648527528345585
2023-2024,26118742,ESCOLA DE REFERENCIA EM ENSINO MEDIO SENADOR PAULO PESSOA GUERRA,Recife,1.7,0.25453871488571167,493.0,8.381,1.2548758643865585,7.126124135613441
2023-2024,26119730,ESCOLA DE APLICACAO DO RECIFE,Recife,0.0,0.20246632397174835,115.0,0.0,0.2328362725675106,-0.2328362725675106
2023-2024,26120100,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E ENSINO MEDIO PROFESSORA INALDA SPINELLI,Recife,0.5,0.3900139033794403,214.0,1.07,0.8346297532320023,0.23537024676799778
2023-2024,26120992,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO LICEU DE ARTES E OFICIOS,Recife,0.0,0.8683587312698364,526.0,0.0,4.56756692647934,-4.56756692647934
2023-2024,26121247,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAQUIM NABUCO,Recife,0.0,0.3029926121234894,525.0,0.0,1.5907112136483192,-1.5907112136483192
2023-2024,26121310,ESCOLA DE REFERENCIA EM ENSINO MEDIO MANOEL BORBA,Recife,0.0,0.2930504381656647,592.0,0.0,1.7348585939407348,-1.7348585939407348
2023-2024,26121344,ESCOLA DE REFERENCIA EM ENSINO MEDIO LUIZ DELGADO,Recife,4.0,2.0278937816619873,621.0,24.84,12.593220384120942,12.246779615879058
2023-2024,26121654,ESCOLA DE REFERENCIA EM ENSINO MEDIO OLIVEIRA LIMA,Recife,0.4,0.28356271982192993,298.0,1.192,0.8450169050693512,0.3469830949306487
2023-2024,26121670,ESCOLA DE REFERENCIA EM ENSINO MEDIO POETA MANUEL BANDEIRA,Recife,0.0,0.2190963476896286,143.0,0.0,0.3133077771961689,-0.3133077771961689
